what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1378055240766
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1378055240768
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1378055240769
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1378055240770
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1378055240772
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1378055240773
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1378055240774
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1378055240775
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1378055240776
os,sysinfo,,,"win32",1378055240780
arch,sysinfo,,,"x86_64",1378055240780
ws,sysinfo,,,"win32",1378055240780
locale,sysinfo,,,"en_US",1378055240780
processors,sysinfo,,,"8",1378055240780
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1378055240780
java.runtime.version,sysinfo,,,"1.6.0_45-b06",1378055240780
java.specification.name,sysinfo,,,"Java Platform API Specification",1378055240780
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1378055240780
java.specification.version,sysinfo,,,"1.6",1378055240780
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1378055240780
java.version,sysinfo,,,"1.6.0_45",1378055240780
java.vm.info,sysinfo,,,"mixed mode",1378055240780
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1378055240780
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1378055240780
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1378055240780
java.vm.specification.version,sysinfo,,,"1.0",1378055240780
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1378055240780
java.vm.version,sysinfo,,,"20.45-b01",1378055240780
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378055248527
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1378055251761
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1378055251763
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1378055251774
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1378055251774
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1378055251888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055254066
started,bundle,org.eclipse.jst.server.ui,1.1.202.v20110419,"org.eclipse.jst.server.ui",1378055261313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055266200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1378055266245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055266539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055266707
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1378055267219
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1378055267812
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1378055267815
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1378055267842
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1378055267847
started,bundle,org.eclipse.jst.j2ee.web,1.1.502.v201202090300,"org.eclipse.jst.j2ee.web",1378055267855
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1378055267861
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1378055267867
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1378055268443
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1378055268444
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1378055268458
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1378055268473
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1378055268479
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1378055268513
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1378055268575
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1378055268579
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1378055268590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055284031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055285215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055286237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055299209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055303529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055310660
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378055310833
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378055310944
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378055311836
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378055317442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055338534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055338679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055356261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055356372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055358450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055360366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055360957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055362555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055363076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055364722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055365439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055373473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1378055387652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055459455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055520191
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378055523412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055526386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055531360
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378055531679
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378055531776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055537077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055538729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055540263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055634728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055668950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055679747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378055681148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055690098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055690315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055702678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055712127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378055712819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055721635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055721839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055725426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055726963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055728145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055728905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055729335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055732650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055734139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055739115
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378055742552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055749279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055759895
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1378055760002
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1378055760138
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1378055760157
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1378055760189
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1378055760191
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1378055760193
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1378055760194
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1378055760201
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1378055760219
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1378055760226
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1378055760228
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1378055760230
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1378055760270
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1378055760274
opened,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1378055760317
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1378055760352
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378055760390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1378055760445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1378055760445
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1378055761242
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378055763171
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378055763193
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1378055764517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055769325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055772957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055777923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055783185
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1378055783196
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378055784789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1378055786229
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1378055787462
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1378055791146
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1378055791147
started,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1378055791243
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1378055791252
started,bundle,org.eclipse.ant.core,3.2.302.v20120110-1739,"org.eclipse.ant.core",1378055791291
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1378055791546
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1378055791585
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1378055791680
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378055791991
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1378055808127
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378055808210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055822815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055832668
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1378055832678
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378055857815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055862258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055863533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055865601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378055965754
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378055968375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056018247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056018471
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1378056023086
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1378056023099
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1378056023104
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1378056026270
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1378056027242
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1378056027247
started,bundle,org.eclipse.jpt.common.ui,1.0.1.v201201260000,"org.eclipse.jpt.common.ui",1378056027249
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1378056027391
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1378056027423
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1378056027466
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1378056027586
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1378056027630
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1378056027655
opened,editor,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1378056027663
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1378056027740
activated,editor,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1378056027829
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1378056033976
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378056034965
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378056035062
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1378056039564
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378056040791
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378056040864
activated,editor,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1378056050967
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378056053520
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378056061344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056080906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056081032
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378056084306
activated,editor,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1378056085035
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1378056086304
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378056097687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378056141704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378056142938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056143656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056214827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056215373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056459639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056462996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056463768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056465200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056470793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056471910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056472893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056473253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056476120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056476916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056519479
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1378056521003
activated,editor,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1378056521208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056523976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056524696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056525599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056533395
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1378056535661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378056536784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1378056541164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056543599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056551260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056552023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056553133
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1378056557560
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378056557772
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378056557854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378056582960
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1378056582989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056585978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056611122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378056662269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378056664724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1378056675925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056678872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056679983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056680450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056681359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056681593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056681750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056681998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378056712110
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1378056716370
